ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Prone,Acc,Ovr,Pot
94683,"Ted Barnette",RP,18,180,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,25,30,25,30,30,45,20,45,45,55,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,30,30,30,65,20,30,20,20,45,20,30,20,20,40,20,35,20,20,45,20,55,40,35,45,30,89-91,41,35,60,35,25,0,0,0,20,0,0,0,0,0,0,50,40,0,0,0,55,0,0,0,0,0,0,N,H,L,N,N,N,0,Normal,VH,20,35
94695,"Elliot Baroch",SP,17,187,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,40,20,25,25,25,50,30,30,40,20,30,35,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,35,30,30,30,50,25,25,25,20,45,25,25,25,20,40,25,25,25,20,45,25,45,45,45,45,45,89-91,48,75,65,30,0,0,0,25,20,0,0,0,0,0,0,55,0,0,0,45,50,0,0,0,0,0,0,N,N,L,H,N,EH,0,Normal,H,20,40
94472,"Ben Barr",SP,22,191,R,R,30,20,20,20,20,45,30,20,20,20,20,45,30,20,20,20,20,45,45,25,25,20,30,55,30,30,40,30,40,40,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,25,80,20,35,30,30,45,20,40,35,30,45,20,35,30,25,45,20,45,35,30,45,25,91-93,48,40,45,40,0,30,30,40,0,0,0,0,0,0,0,50,0,45,40,55,0,0,0,0,0,0,0,L,L,N,N,N,VE,0,Normal,H,25,30
97333,"Jody Barrick",C,18,178,R,R,35,25,20,25,35,30,30,25,20,25,35,30,35,25,20,25,40,30,65,45,40,40,80,50,30,35,60,35,40,40,45,55,45,50,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,20,25,25,30,45,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,89-91,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,L,N,N,EH,0,Normal,H,25,45
95825,"Estevan Barrientos",1B,17,194,S,L,25,25,25,25,30,20,25,25,25,25,30,20,25,25,25,25,25,20,55,50,50,45,65,50,40,35,35,35,40,40,35,20,20,20,0,0,35,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,30,30,20,30,55,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,88-90,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Durable,H,25,50
97292,"Christian Barringer",SP,21,177,R,R,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,25,20,30,30,20,30,25,20,40,25,25,40,30,50,55,40,30,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,20,70,25,30,40,40,45,35,30,45,40,45,35,30,40,40,45,30,40,50,55,45,40,90-92,54,65,20,30,35,30,0,0,30,0,0,0,0,0,0,40,40,40,0,0,35,0,0,0,0,0,0,N,N,N,N,N,E,0,Normal,H,30,40
95935,"Jeremiah Barrow",3B,21,185,R,R,45,35,30,30,45,45,45,35,30,25,45,45,45,35,30,30,45,45,75,45,35,35,60,80,50,45,50,50,60,40,40,20,20,20,0,0,55,40,40,30,50,0,0,0,0,65,45,45,35,65,0,0,35,30,35,40,55,20,20,25,20,30,20,20,25,20,30,20,20,25,20,30,20,20,25,25,30,25,85-87,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,N,N,210000,Normal,VH,30,55
95904,"John Basile",LF,18,194,L,L,25,25,25,30,20,25,25,25,25,30,25,25,20,25,25,30,20,25,40,45,55,50,40,40,35,35,45,20,40,35,40,20,20,20,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,45,40,45,40,20,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,86-88,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,H,EH,0,Normal,H,25,40
95723,"Lane Bath",RP,22,185,R,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,25,25,25,20,30,25,25,30,30,45,20,40,40,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,25,50,20,40,35,30,45,20,40,35,30,45,20,40,35,30,45,20,45,45,45,45,25,89-91,45,25,60,40,0,0,45,0,0,0,0,0,0,0,0,45,0,0,50,0,0,0,0,0,0,0,0,N,N,N,N,N,VE,0,Normal,VH,25,30
95987,"Melvin Bautista",RP,21,179,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,30,20,35,20,50,25,50,45,50,20,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,20,30,25,35,40,35,50,40,35,40,35,50,40,35,35,35,45,40,50,50,50,50,55,95-97,47,30,45,50,0,0,20,0,0,0,0,0,0,0,0,70,0,0,55,0,0,0,0,0,0,0,0,N,N,N,N,N,N,0,Normal,H,35,45
97336,"Randy Beardmore",3B,21,192,R,R,40,40,40,40,40,45,40,40,40,40,40,45,45,40,40,40,40,45,50,55,55,55,45,55,55,55,60,60,45,50,55,30,25,30,0,0,65,45,50,35,0,0,0,0,0,75,55,55,50,0,0,0,35,40,45,40,70,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,86-88,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,E,0,Normal,A,35,50
94766,"Jess Beauman",SS,17,187,R,R,25,20,20,20,25,25,25,20,20,20,25,25,25,20,20,20,25,25,50,45,25,45,50,50,50,45,35,50,50,45,40,20,20,20,0,0,0,0,0,25,0,0,0,0,0,0,0,0,30,0,0,0,35,35,45,35,60,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,20,25,85-87,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,L,EH,0,Normal,H,20,35
94776,"Kenny Beck",SP,17,202,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,20,35,25,30,30,25,50,40,40,35,45,25,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,50,25,20,30,25,45,25,20,30,25,50,25,20,30,25,45,25,50,55,55,50,55,93-95,54,45,25,35,25,20,0,0,0,0,0,0,0,0,0,65,60,65,0,0,0,0,0,0,0,0,0,N,H,N,H,N,EH,1200000,Normal,H,20,60
97287,"Allan Bell",RP,22,188,R,R,25,20,20,25,20,30,25,20,20,25,20,30,25,20,20,25,20,30,30,30,20,35,30,35,30,25,65,25,40,40,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,25,20,30,25,45,45,45,50,35,45,50,45,55,35,40,45,45,50,35,80,60,65,50,45,94-96,56,45,60,50,0,0,0,0,0,30,0,0,0,0,0,80,0,0,0,0,0,75,0,0,0,0,0,H,H,N,N,N,H,0,Normal,H,35,80
95996,"Tom Bellino",SP,22,181,R,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,20,30,20,30,20,25,35,25,45,25,45,45,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,35,25,20,20,65,20,40,40,35,50,35,40,40,35,50,40,40,40,35,45,35,45,50,50,50,45,92-94,51,70,45,45,40,0,35,0,20,0,0,0,0,0,0,55,50,0,40,0,50,0,0,0,0,0,0,N,H,N,N,N,N,0,Normal,VH,35,45
97329,"Corey Belue",RP,17,188,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,30,35,25,30,30,30,45,30,40,40,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,65,20,30,45,40,50,35,35,45,40,50,35,30,40,40,50,35,75,80,80,55,70,92-94,60,25,55,40,0,0,0,30,0,0,0,0,0,0,0,80,0,0,0,75,0,0,0,0,0,0,0,N,N,L,N,N,EH,0,Normal,A,30,80
92951,"Brian Ben-Ari",RP,18,191,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,35,30,30,20,30,45,35,35,50,20,50,50,55,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,25,20,20,55,25,25,20,20,40,25,25,20,20,40,25,25,20,20,35,25,40,35,35,40,45,92-94,52,45,40,40,0,0,0,30,20,0,0,0,0,0,0,45,0,0,0,30,45,0,0,0,0,0,0,N,H,N,H,N,E,0,Normal,H,20,30
94649,"Matt Benner",C,18,186,L,R,25,20,20,30,25,25,25,20,20,30,25,25,25,20,20,30,25,25,50,45,50,60,50,50,35,30,40,20,40,35,40,55,40,50,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,20,20,20,20,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,83-85,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,EH,550000,Normal,VH,20,45
94499,"Dan Bennett",SS,18,187,L,R,25,25,25,20,25,25,25,25,25,20,25,25,25,25,20,20,25,25,55,40,45,40,55,55,50,45,50,45,45,40,55,20,20,20,0,0,0,0,20,25,0,0,0,0,0,0,0,40,35,0,0,0,30,30,30,25,45,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,87-89,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,EH,0,Normal,H,20,40
95851,"Kenny Bensen",SP,17,198,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,35,30,20,35,30,45,20,50,45,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,30,55,20,30,20,20,45,20,30,20,20,45,20,30,25,20,50,20,60,50,50,50,30,89-91,41,40,65,35,30,0,0,0,20,0,0,0,0,0,0,65,50,0,0,0,70,0,0,0,0,0,0,N,N,N,N,N,N,0,Normal,H,20,45
91403,"Pat Benson",RP,19,182,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,40,35,25,30,40,40,30,30,40,20,35,30,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,30,40,20,35,30,25,45,20,35,30,25,45,20,35,30,25,45,20,50,45,45,45,30,91-93,53,25,55,40,0,0,0,0,25,0,0,0,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,N,H,L,N,N,EH,0,Normal,VH,25,35
94490,"Nate Berg",2B,18,181,R,R,25,25,30,35,30,25,25,25,30,35,30,25,30,25,30,35,30,25,55,50,65,80,55,55,40,45,40,50,45,45,45,20,20,20,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,0,45,55,50,65,35,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,89-91,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,H,L,L,EH,4800000,Normal,H,25,70
95796,"Rocky Bergeron",C,17,194,S,R,20,20,20,30,20,25,20,20,20,30,20,25,20,20,20,30,20,25,45,40,40,55,45,50,30,25,35,30,35,40,35,50,45,45,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,25,30,20,55,25,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,25,25,25,25,88-90,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,EH,0,Durable,H,20,40
94706,"Tommy Bergt",SP,17,185,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,20,35,20,20,30,30,45,30,35,40,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,20,55,25,25,35,30,45,25,25,35,30,45,25,25,30,30,45,25,45,50,50,50,55,89-91,56,75,40,0,0,25,25,30,20,20,0,0,0,0,0,0,0,50,55,50,50,35,0,0,0,0,0,H,N,H,H,N,EH,1000000,Normal,H,25,50
95774,"Ben Berube",CF,18,184,R,R,30,25,20,25,30,30,30,25,20,25,30,30,30,25,20,25,30,30,55,50,35,50,55,60,25,30,50,20,55,40,40,20,25,25,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,55,35,45,55,55,55,50,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,83-85,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,N,N,N,EH,550000,Normal,H,25,45
97318,"Mike Besa",SP,22,189,L,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,30,20,30,20,25,30,30,45,20,45,40,45,20,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,60,30,40,30,25,45,30,40,30,25,45,30,40,30,25,50,30,45,40,35,45,40,90-92,42,60,75,40,40,0,40,0,20,40,0,0,0,0,0,40,45,0,50,0,35,50,0,0,0,0,0,N,N,N,N,N,N,0,Normal,H,30,35
87829,"Chris Bibby",RP,22,190,L,L,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,20,35,30,25,30,40,30,25,30,30,20,30,50,30,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,20,20,40,25,35,35,30,45,30,35,35,30,45,30,35,35,30,45,30,55,35,35,45,45,97-99,58,25,60,45,0,0,30,0,0,0,0,0,0,0,0,70,0,0,65,0,0,0,0,0,0,0,0,L,L,N,N,N,VE,0,Normal,H,30,35
97367,"Randy Binder",LF,21,189,L,L,45,40,30,35,45,40,45,40,30,35,45,40,40,40,30,35,45,40,60,55,40,45,65,55,55,55,50,20,40,60,65,25,25,25,0,0,55,0,0,0,45,0,35,0,0,70,0,0,0,50,0,45,50,45,40,45,45,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,83-85,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,VE,0,Normal,A,30,45
97390,"Matt Bingham",RF,18,193,L,L,30,40,25,30,35,30,35,40,25,30,35,30,30,35,20,25,35,30,55,80,50,45,60,50,40,35,35,20,45,50,45,20,20,20,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,50,0,40,65,40,25,25,55,25,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,25,25,20,25,86-88,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,550000,Normal,H,25,45
96036,"John Bixby",SP,21,185,L,R,20,20,20,35,20,20,20,20,20,35,20,20,20,20,20,35,20,20,25,25,25,45,25,25,25,25,40,25,45,40,45,20,25,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,30,20,30,75,25,30,30,25,40,20,30,30,25,40,20,30,30,25,40,20,35,35,35,40,20,89-91,43,55,75,35,0,0,35,0,35,0,0,0,0,0,0,35,0,0,40,0,40,0,0,0,0,0,0,N,L,N,N,N,E,0,Normal,H,25,25
94661,"Josh Blakslee",RP,18,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,25,20,35,30,25,45,25,30,35,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,65,25,30,20,20,40,20,35,20,20,45,20,30,20,20,35,20,45,40,35,45,30,90-92,48,30,35,35,30,30,0,0,20,0,0,0,0,0,0,50,45,45,0,0,45,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,H,20,30
94336,"Mike Block",RP,22,188,R,R,25,20,20,25,20,30,25,20,20,25,20,30,25,20,20,30,20,30,30,20,20,35,30,40,30,35,35,25,45,45,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,35,25,20,20,45,25,40,30,20,50,25,45,30,20,50,25,40,25,20,45,20,50,40,35,50,30,92-94,39,30,45,45,0,0,0,0,40,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,N,N,L,N,N,VE,0,Normal,H,30,30
94505,"David Bogard",SP,17,184,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,20,45,30,35,25,25,35,20,40,35,40,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,25,25,20,75,25,25,20,20,40,20,25,20,20,40,20,30,20,20,45,20,40,35,35,45,25,89-91,42,50,50,30,0,0,0,30,20,0,0,0,0,0,0,40,0,0,0,45,50,0,0,0,0,0,0,N,N,H,L,L,EH,0,Normal,H,20,30
94700,"Luis Bolanos",SP,18,190,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,25,30,25,35,40,20,45,40,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,35,50,30,40,25,30,30,20,50,25,30,30,20,50,25,30,30,20,50,25,70,45,45,50,40,94-96,49,50,65,40,25,35,35,0,25,0,0,0,0,0,0,75,45,65,80,0,65,0,0,0,0,0,0,N,N,H,N,N,EH,550000,Normal,H,25,55
97346,"Pete Bolduc",2B,21,176,R,R,45,40,30,35,40,45,45,40,30,35,40,45,45,40,30,35,40,45,60,50,35,45,55,60,55,60,45,60,45,55,50,20,20,20,0,0,0,50,35,40,0,0,35,0,0,0,55,50,45,0,0,45,40,35,30,30,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,86-88,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,H,H,L,N,N,0,Normal,H,30,45
89738,"Ed Boley",SP,21,193,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,35,20,40,30,20,30,35,35,35,25,35,30,20,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,25,20,20,50,20,20,25,20,40,25,20,25,20,40,25,20,25,20,40,25,40,35,35,40,40,94-96,49,50,30,40,0,0,20,0,20,25,0,0,0,0,0,45,0,0,35,0,35,40,0,0,0,0,0,L,N,N,N,N,E,0,Normal,H,20,30
94625,"Jason Bolton",SP,18,198,L,R,25,20,25,20,20,25,25,20,25,20,25,25,25,20,25,20,20,25,50,45,55,45,50,50,40,30,65,25,50,45,50,45,40,40,50,25,25,0,0,0,20,0,20,60,35,55,0,0,0,50,0,45,25,30,30,35,35,20,25,35,30,45,25,25,35,30,45,25,25,35,30,45,25,40,55,60,50,50,88-90,65,75,35,30,0,0,0,0,20,25,0,0,0,0,0,40,0,0,0,0,45,35,0,0,0,0,0,N,N,N,N,N,EH,550000,Normal,VH,25,45
95812,"Derrick Bond",RF,18,194,L,L,30,30,30,35,30,35,30,30,30,35,30,35,30,30,25,35,30,35,55,50,65,75,50,60,40,35,40,20,45,50,50,20,20,20,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,50,0,45,35,30,30,20,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,35,20,25,86-88,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,5500000,Normal,VH,25,65
96057,"Jamie Bong",2B,18,186,R,R,25,25,25,25,30,30,25,25,25,25,25,30,25,30,25,25,30,30,50,50,50,45,45,50,50,55,35,40,30,30,30,20,20,25,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,65,55,55,45,40,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,89-91,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,L,N,EH,0,Normal,VH,25,40
97272,"Daniel Botello",SS,21,183,R,R,35,30,40,45,35,35,35,30,40,45,35,35,35,30,40,45,35,35,40,40,45,55,45,40,60,40,65,35,50,50,40,30,30,25,0,0,0,0,35,35,0,0,0,0,0,0,0,50,40,0,0,0,65,35,30,20,25,20,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,30,30,25,25,83-85,62,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,L,L,N,N,N,0,Normal,H,30,40
94589,"Jose Boulter",SS,18,186,R,R,25,20,20,20,30,20,25,20,20,20,30,20,25,20,20,20,30,20,55,45,40,35,60,50,55,55,45,50,50,40,65,20,25,25,0,0,0,0,20,30,0,0,0,0,0,0,0,45,40,0,0,0,60,55,50,70,65,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,83-85,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N,EH,0,Normal,H,20,40
97267,"Willis Bowden",SP,18,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,20,25,30,30,45,20,40,40,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,25,70,25,30,25,20,50,30,35,30,20,50,30,30,25,20,45,30,45,45,40,50,50,91-93,43,40,60,40,0,0,0,35,20,0,0,0,0,0,0,55,0,0,0,55,50,0,0,0,0,0,0,L,N,N,N,N,EH,0,Normal,H,25,35
87726,"Matt Bowers",SP,22,190,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,45,30,25,45,40,45,30,30,35,20,35,35,20,25,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,25,65,25,35,25,20,40,20,35,25,20,45,20,35,25,20,40,20,45,35,35,40,25,94-96,45,40,30,45,0,0,25,40,25,0,0,0,0,0,0,55,0,0,30,50,45,0,0,0,0,0,0,N,N,N,N,N,VE,0,Normal,H,20,30
95918,"Josh Bowman",3B,21,185,R,R,35,35,30,35,35,30,30,35,30,35,35,30,35,35,35,35,35,30,40,40,40,45,40,40,40,60,40,35,50,35,60,25,20,20,0,0,40,0,30,0,0,0,40,0,0,60,0,35,0,0,0,50,35,35,25,40,55,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,25,84-86,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,E,0,Normal,H,25,30
95908,"Kyle Bowser",RP,21,188,R,L,20,20,25,20,20,20,20,20,25,20,20,20,20,20,30,20,25,20,25,20,35,20,25,25,35,35,35,20,45,50,50,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,20,55,20,30,30,30,35,20,30,30,30,35,20,30,30,30,35,20,30,40,40,35,20,87-89,49,30,55,30,0,0,0,0,35,0,0,0,0,0,0,35,0,0,0,0,40,0,0,0,0,0,0,N,L,N,N,L,N,0,Normal,H,20,25
94728,"Dave Boyer",RP,18,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,20,25,30,40,25,45,45,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,70,25,30,20,20,40,20,30,25,20,40,20,30,20,20,40,20,45,45,45,45,25,90-92,50,30,60,0,0,30,0,25,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Durable,H,20,30
89456,"Larry Braddock",SP,21,195,L,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,20,45,30,25,30,25,55,35,30,30,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,25,60,25,20,25,20,40,20,20,25,20,40,20,20,25,20,40,20,45,45,45,40,35,92-94,49,45,45,35,0,0,0,0,20,20,0,0,0,0,0,60,0,0,0,0,50,40,0,0,0,0,0,N,N,H,N,N,E,0,Normal,VH,20,35
91042,"Bryan Brady",2B,21,193,R,R,25,30,30,20,25,25,25,30,30,20,25,25,25,30,30,20,25,25,45,40,50,40,45,50,40,35,45,35,30,35,25,20,20,20,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,60,55,50,55,35,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,83-85,42,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,H,L,L,H,0,Normal,H,25,40
95920,"Ben Brantley",2B,21,192,R,R,30,35,40,40,35,30,30,35,40,40,35,30,30,35,40,40,35,30,40,45,50,50,40,35,45,65,30,55,30,35,30,20,20,20,0,0,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,40,35,35,25,45,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,86-88,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,H,N,N,N,0,Normal,H,30,35
95894,"A.J. Branyan",C,18,189,R,R,25,25,25,20,30,30,25,25,25,20,30,30,30,25,25,20,30,30,45,45,45,40,45,45,30,35,55,20,30,40,55,35,55,35,0,25,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,20,20,20,30,20,20,20,20,30,20,20,20,20,25,20,20,20,20,30,20,20,25,25,30,25,88-90,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,EH,0,Normal,H,20,40
87911,"Jay Braswell",RP,21,197,L,L,20,20,20,20,20,25,25,20,20,20,20,25,20,20,20,20,20,20,35,35,35,40,40,30,30,30,45,20,25,40,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,35,30,35,55,25,35,30,25,40,20,35,30,25,40,20,40,30,25,45,20,45,40,40,40,20,97-99,51,30,65,0,0,40,0,0,25,0,0,0,0,0,0,0,0,60,0,0,45,0,0,0,0,0,0,N,H,L,N,N,VE,0,Normal,H,25,30
