ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
27064,"António García",SP,111,499,187,6,22,187,R,R,25,20,20,25,25,30,25,20,20,25,25,30,30,25,20,30,30,30,40,30,25,40,40,40,35,30,45,30,30,25,30,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,40,50,60,60,25,40,30,25,40,30,40,30,25,40,30,40,30,25,40,30,45,40,35,40,30,93-95,44,60,35,50,0,45,0,0,30,0,0,0,0,0,0,55,0,50,0,0,45,0,0,0,0,0,0,N,L,H,N,N,Normal,H,3,3
27185,"Jeff Goeddel",CL,0,0,0,0,17,193,S,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,30,30,30,30,25,35,25,30,45,25,40,45,50,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,25,30,25,45,45,45,50,20,45,45,45,45,20,45,45,45,50,20,80,80,80,55,40,92-94,54,25,80,50,0,0,0,0,45,0,0,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,H,H,L,N,N,Normal,L,3,10
27202,"César Bañuelos",CF,109,485,203,4,22,184,S,R,35,30,20,40,35,35,35,30,20,40,35,35,35,30,25,40,35,35,55,50,35,60,65,50,45,30,35,40,50,45,35,20,20,20,0,0,0,0,0,0,25,25,20,0,0,0,0,0,0,50,30,35,40,35,35,25,50,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,25,35,20,85-87,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,H,N,Durable,VH,2,4
27241,"Elmer Coleman",RF,0,0,0,0,31,190,R,R,45,50,45,55,45,50,45,50,45,50,45,50,50,50,45,60,45,50,45,50,45,55,45,50,25,30,45,25,50,50,50,20,25,20,0,0,30,0,0,0,50,30,45,0,0,35,0,0,0,50,30,45,55,65,55,70,75,55,20,20,20,30,20,20,20,20,25,20,20,20,20,25,20,20,20,20,30,20,84-86,41,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,Normal,VH,4,4
27506,"Guy Moore",1B,0,0,0,0,33,177,R,R,50,50,45,55,50,50,50,50,40,55,50,50,50,55,45,60,55,50,50,50,45,55,50,50,40,60,45,55,25,30,35,20,20,20,0,0,50,40,20,0,0,0,0,0,0,50,40,40,0,0,0,0,50,55,50,45,45,35,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,80-83,46,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,VH,5,5
27539,"Milanni Tabua",1B,106,507,507,1,34,184,S,R,55,50,55,45,65,50,55,50,55,45,65,50,55,50,55,50,65,50,55,50,55,45,65,50,40,45,40,65,40,50,25,20,20,20,0,0,55,35,0,0,0,0,0,0,0,55,40,0,0,0,0,0,50,60,70,70,45,45,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,83-85,35,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,L,H,N,Wrecked,VH,7,7
27975,"Lorenzo Morales",3B,0,0,0,0,33,186,R,R,50,55,45,50,55,45,50,55,45,50,55,45,55,65,50,55,60,50,50,55,45,50,55,45,35,40,75,30,45,50,70,20,20,20,0,0,50,0,45,0,40,0,0,0,0,50,0,45,0,50,0,0,25,25,20,30,35,30,20,20,20,30,20,20,20,20,35,20,20,20,20,30,20,20,20,20,30,20,80-83,42,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,H,H,L,L,Normal,VH,6,6
27981,"Lance Lott",RF,106,199,199,1,34,186,S,R,40,45,60,80,45,35,45,45,60,80,50,35,40,40,50,65,45,35,40,45,60,80,45,35,30,35,45,30,45,55,55,20,20,20,0,0,40,0,0,0,50,0,45,0,0,40,0,0,0,50,0,45,50,65,60,65,75,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,80-83,49,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,H,Normal,VH,5,5
28000,"Víctor Martínez",CL,106,508,508,1,34,192,R,R,35,25,20,35,30,40,35,25,20,35,30,40,35,25,20,35,30,40,35,25,20,35,30,40,40,40,55,25,55,25,25,20,25,20,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,20,25,25,20,40,20,65,65,65,60,50,65,65,65,60,50,65,60,65,60,50,65,65,65,60,50,93-95,73,30,30,70,55,0,80,0,0,0,0,0,75,0,0,70,55,0,80,0,0,0,0,0,75,0,0,N,N,N,N,N,Iron Man,H,8,8
28611,"Phil Crawford",SP,106,195,195,1,33,191,L,L,45,35,20,20,45,35,45,40,20,20,50,40,40,30,20,20,45,35,45,35,20,20,45,35,20,30,55,20,25,30,30,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,40,55,40,45,75,20,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,93-95,53,45,75,60,0,0,75,0,60,0,0,0,0,0,0,60,0,0,75,0,60,0,0,0,0,0,0,N,N,N,N,H,Durable,H,5,5
28630,"Ronald Duncan",SP,0,0,0,0,22,188,R,R,25,20,20,25,20,25,25,20,20,25,20,25,25,20,20,25,20,25,25,20,20,30,25,25,30,35,35,25,60,45,50,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,20,20,65,20,40,35,35,40,30,40,35,35,40,30,35,35,35,35,30,40,45,45,40,30,89-91,55,55,60,40,40,0,0,0,25,0,0,0,0,0,0,40,45,0,0,0,45,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,3,3
28727,"Eduardo Burgos",SP,106,200,200,1,31,182,L,R,35,40,25,35,35,35,35,40,30,35,35,35,30,35,25,30,30,30,35,40,25,35,35,35,25,30,55,25,45,30,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,45,55,20,50,50,45,50,50,50,50,50,50,50,45,45,45,50,50,50,50,45,50,50,95-97,62,55,55,60,50,0,50,0,30,0,0,0,0,0,0,60,50,0,50,0,30,0,0,0,0,0,0,N,N,N,H,N,Normal,VH,5,5
28730,"Reid Schaller",RP,106,188,188,1,44,191,R,R,25,25,20,25,25,20,25,25,20,25,25,20,20,25,20,25,25,20,25,25,20,25,25,20,25,30,45,25,25,25,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,35,45,35,45,50,40,50,55,55,50,65,50,60,60,55,65,45,50,55,50,60,50,55,55,50,65,94-96,60,20,45,50,50,0,0,45,50,0,0,0,0,0,0,50,50,0,0,45,50,0,0,0,0,0,0,N,H,H,L,L,Wrecked,H,6,6
29006,"Chris Brawley",CF,112,349,190,2,33,188,R,R,45,55,45,50,50,45,45,55,45,50,50,45,50,55,50,50,50,45,45,55,45,50,50,45,35,35,45,40,60,55,70,20,20,20,0,0,40,20,0,0,0,55,70,0,0,50,25,0,0,0,55,70,55,75,70,70,30,25,20,20,20,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,80-83,41,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Durable,VH,5,5
29288,"Ricardo Torres",RP,106,507,507,1,37,192,S,R,20,25,30,20,20,20,20,25,30,20,20,20,20,25,30,20,20,20,20,25,30,20,20,20,20,25,50,30,20,25,40,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,35,30,30,35,70,20,50,45,40,50,75,50,45,40,50,75,50,45,40,50,75,50,45,40,50,75,94-96,35,60,65,55,0,0,55,0,35,0,0,0,0,0,0,55,0,0,55,0,35,0,0,0,0,0,0,N,L,H,H,L,Normal,VH,4,4
29333,"Mark Johnston",RP,0,0,0,0,33,190,R,L,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,50,20,20,20,35,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,20,25,20,35,25,45,50,50,45,50,45,45,50,45,50,45,50,50,45,50,45,50,50,45,50,91-93,56,65,80,50,0,0,40,0,0,0,0,0,0,0,0,50,0,0,40,0,0,0,0,0,0,0,0,N,N,N,N,N,Iron Man,VH,4,4
29486,"Richard Joseph",LF,116,457,188,6,19,186,L,L,25,30,25,35,20,30,25,30,25,35,20,30,25,30,25,35,20,30,40,45,55,60,30,45,45,50,60,20,40,35,60,20,20,20,0,0,35,0,0,0,35,0,25,0,0,65,0,0,0,40,0,40,40,55,55,60,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,84-86,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Durable,A,1,4
29713,"Adrian Benbow",2B,108,230,196,3,22,178,R,R,45,40,35,45,45,45,45,40,35,45,40,45,45,45,40,40,45,45,50,55,50,50,50,50,40,50,30,55,35,35,25,20,20,20,0,0,0,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,65,50,45,45,50,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,25,25,35,20,80-83,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,Normal,VH,3,4
30142,"Glenn Anderson",SP,0,0,0,0,32,186,R,L,35,30,20,20,35,35,35,30,20,20,35,35,35,30,25,20,35,35,35,30,20,20,35,35,20,30,50,20,25,25,35,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,20,25,25,70,20,45,40,35,50,50,45,40,35,50,50,45,40,35,50,55,45,40,35,50,50,91-93,38,55,55,0,0,50,55,0,50,0,0,0,0,0,0,0,0,50,55,0,50,0,0,0,0,0,0,N,N,L,N,L,Normal,VH,4,4
30256,"Gilberto Márquez",SP,106,192,192,1,34,197,R,R,30,30,25,20,25,30,30,30,25,20,25,30,30,30,25,20,25,30,30,30,25,20,25,30,20,25,55,30,20,25,25,20,20,20,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,25,20,30,80,20,45,50,55,45,50,45,55,60,50,50,45,50,50,45,50,45,50,55,45,50,91-93,75,75,35,0,0,55,0,50,40,0,0,0,0,0,0,0,0,55,0,50,40,0,0,0,0,0,0,L,N,N,N,N,Iron Man,VH,5,5
30310,"Thomas Ullyatt",SP,106,198,198,1,30,192,R,R,30,35,25,30,30,30,30,35,25,30,30,30,30,35,25,30,30,30,30,35,25,30,30,30,30,35,60,25,30,30,30,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,25,40,25,20,45,25,45,50,45,50,55,45,50,50,55,55,45,45,45,50,50,45,50,45,50,55,92-94,47,55,25,50,0,0,45,50,35,0,0,0,0,0,0,50,0,0,45,50,35,0,0,0,0,0,0,L,N,H,N,L,Fragile,VH,5,5
30318,"Glenn Lee",SP,106,192,192,1,36,205,L,L,45,25,25,20,45,40,45,25,30,20,45,45,45,20,25,20,45,40,45,25,25,20,45,40,25,25,45,20,25,25,40,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,35,30,25,50,20,50,55,55,55,55,50,50,50,50,50,50,60,60,55,60,50,55,55,55,55,93-95,68,35,55,60,0,0,0,65,45,0,0,0,0,0,0,60,0,0,0,65,45,0,0,0,0,0,0,N,H,N,N,L,Iron Man,VH,6,6
30517,"Don Sampson",RP,0,0,0,0,37,196,R,R,30,30,20,20,30,30,25,30,20,20,30,30,30,30,20,20,30,30,30,30,20,20,30,30,25,30,50,25,25,25,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,65,20,45,55,55,50,60,50,55,60,50,65,45,50,50,50,60,45,55,55,50,60,93-95,61,60,35,50,50,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,H,N,N,H,N,Fragile,A,6,6
30662,"Eric Martin",RP,106,186,186,1,34,187,R,R,30,30,25,20,30,30,30,30,25,20,30,30,30,30,30,20,35,30,30,30,25,20,30,30,20,25,55,20,20,25,40,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,20,20,20,60,20,50,50,50,50,50,50,50,50,50,50,45,45,45,45,50,50,50,50,50,50,91-93,57,50,75,50,0,0,0,50,50,0,0,0,0,0,0,50,0,0,0,50,50,0,0,0,0,0,0,L,N,N,L,N,Iron Man,VH,5,5
30690,"George Rodríguez",3B,0,0,0,0,32,181,R,R,50,55,50,65,45,50,45,55,50,60,45,50,50,65,50,75,50,50,50,55,50,65,45,50,45,55,70,65,30,45,70,20,20,20,0,0,55,20,55,30,20,0,20,0,0,60,50,55,45,35,0,35,35,55,55,45,75,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,80-83,53,20,25,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,L,Fragile,VH,5,5
30781,"Clark Nicholson",SP,0,0,0,0,36,189,R,R,35,20,20,25,35,40,35,20,20,25,35,35,35,20,20,25,35,40,35,20,20,25,35,40,25,25,45,45,40,25,35,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,25,25,40,20,45,45,45,50,65,45,45,40,50,60,45,45,45,50,65,45,45,45,50,65,92-94,49,70,45,0,0,50,0,0,50,50,45,0,0,35,0,0,0,50,0,0,50,50,45,0,0,35,0,N,H,N,H,N,Normal,VH,4,4
31016,"Ovidio García",SP,0,0,0,0,29,193,S,R,40,30,25,20,35,45,40,30,25,20,35,45,40,30,25,20,35,45,40,30,25,20,35,45,25,30,45,25,25,25,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,30,20,25,50,20,45,45,50,45,30,45,45,50,45,30,45,45,45,45,30,45,45,50,45,30,94-96,56,60,35,55,45,0,40,0,40,0,0,0,0,0,0,55,45,0,45,0,45,0,0,0,0,0,0,N,H,L,N,H,Durable,VH,3,3
31194,"John Thomas",SS,106,199,199,1,33,178,R,R,50,45,40,45,65,45,50,45,40,45,65,45,50,45,40,45,65,45,50,45,40,45,65,45,60,65,75,65,30,45,70,20,25,20,0,0,0,65,60,60,0,0,0,0,0,0,65,70,60,0,0,0,40,35,60,65,45,25,20,20,20,30,20,20,20,20,35,20,20,20,20,30,20,20,20,20,30,20,83-85,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Fragile,H,5,5
31220,"Rick Bernard",SP,0,0,0,0,33,188,L,R,25,25,20,25,20,25,25,25,20,25,20,25,20,25,20,25,20,25,25,25,20,25,20,25,20,25,45,20,20,25,30,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,20,20,20,75,20,40,50,55,45,50,40,50,50,45,50,40,50,55,45,50,40,50,55,45,50,92-94,67,45,70,45,0,0,40,0,45,25,0,0,0,0,0,45,0,0,40,0,45,25,0,0,0,0,0,L,L,H,N,H,Normal,VH,5,5
31308,"John Marin",1B,106,183,183,1,34,190,L,R,50,55,55,55,50,50,50,60,55,55,55,50,45,50,45,45,50,45,50,55,55,55,50,50,30,25,45,25,25,60,55,20,20,20,0,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,25,25,20,35,25,20,20,20,30,20,20,20,20,25,20,20,20,20,25,20,20,20,20,30,20,80-83,51,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,H,N,N,H,N,Fragile,VH,6,6
31413,"Clifford Jensen",SP,110,279,192,5,33,194,R,L,25,30,25,20,25,25,25,30,25,20,25,25,25,30,25,20,25,25,25,30,25,20,25,25,25,30,40,20,25,35,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,25,20,50,20,45,50,50,50,40,45,45,50,45,40,50,60,65,55,45,45,50,50,50,40,92-94,61,50,80,0,0,55,0,55,35,0,0,0,0,0,0,0,0,55,0,55,35,0,0,0,0,0,0,N,N,H,N,N,Normal,VH,4,4
31430,"Sam Stevenson",SP,106,182,182,1,36,183,L,L,25,30,20,40,20,25,25,30,20,45,25,25,20,25,20,35,20,25,25,30,20,40,20,25,20,35,50,20,20,25,70,20,20,20,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,20,20,20,20,35,20,50,65,70,55,60,45,60,65,55,55,55,80,80,60,65,50,65,70,55,60,92-94,67,50,70,50,55,0,0,55,0,0,0,0,0,0,0,50,55,0,0,55,0,0,0,0,0,0,0,N,N,N,N,H,Iron Man,H,6,6
31498,"Jesús Colón",SP,106,521,521,1,36,186,R,R,25,30,20,20,20,25,25,30,20,20,20,25,25,30,20,20,20,25,25,30,20,20,20,25,25,35,50,35,25,25,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,25,80,20,45,50,55,50,50,45,55,55,50,50,45,50,50,45,50,45,50,55,50,50,92-94,62,80,50,45,0,0,45,45,35,0,50,0,0,0,0,45,0,0,45,45,35,0,50,0,0,0,0,N,N,N,L,N,Iron Man,H,5,5
31727,"Ricardo Valdéz",C,0,0,0,0,32,186,R,R,50,45,40,40,50,50,50,45,40,35,50,50,50,50,40,40,50,50,50,45,40,40,50,50,30,40,25,25,30,30,25,75,35,75,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,30,40,35,45,50,35,20,20,20,25,20,20,20,20,30,20,20,20,20,25,20,20,20,20,25,20,85-87,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,Normal,VH,5,5
31743,"Francisco Mendoza",RP,116,450,190,6,22,190,R,R,25,20,20,20,25,30,25,20,20,20,25,30,30,20,20,20,30,30,45,30,25,35,45,45,30,35,40,40,30,25,30,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,25,70,20,30,25,25,35,20,30,25,25,35,20,30,25,20,35,20,40,35,35,35,20,94-96,45,25,40,45,0,0,0,0,25,0,0,0,0,30,0,45,0,0,0,0,30,0,0,0,0,40,0,N,L,H,N,L,Normal,H,1,2
31862,"Salvador García",CF,106,197,197,1,31,196,R,R,45,40,50,55,55,40,45,40,45,55,55,40,45,40,50,65,55,40,45,40,50,55,55,40,45,40,50,45,65,40,65,20,20,20,0,0,50,0,25,20,70,55,70,0,0,70,0,35,30,75,55,70,60,75,55,60,70,75,20,20,20,40,20,20,20,20,40,20,20,20,20,35,20,20,20,20,40,20,83-85,41,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,L,L,N,H,N,Iron Man,H,5,5
31995,"Rafael Vega",SP,0,0,0,0,31,185,L,L,30,35,20,20,30,30,30,35,20,20,30,30,30,35,20,20,25,30,30,35,20,20,30,30,30,30,50,20,20,25,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,30,25,20,80,20,40,55,55,50,55,40,55,55,50,55,40,60,65,50,65,40,55,55,50,55,90-92,65,40,75,45,45,0,0,0,45,0,0,0,0,0,0,45,45,0,0,0,45,0,0,0,0,0,0,N,N,N,N,H,Fragile,VH,5,5
32082,"Jim Wagner",SS,0,0,0,0,31,187,R,R,50,50,45,65,55,50,50,50,45,60,55,50,50,50,45,65,55,50,50,50,45,65,55,50,50,50,60,50,30,40,60,20,20,20,0,0,70,0,50,40,0,0,0,0,0,70,0,50,40,0,0,0,45,70,60,60,45,30,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,83-85,46,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,H,H,N,N,Iron Man,VH,5,5
32209,"Ronald Brown",SP,0,0,0,0,35,205,R,R,40,25,25,20,40,40,40,25,25,20,40,40,40,30,25,20,40,40,40,25,25,20,40,40,20,25,60,25,20,20,25,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,25,30,20,30,70,20,35,45,45,40,45,35,45,45,40,45,35,45,45,40,45,35,45,45,40,45,88-90,66,60,60,40,0,0,0,0,0,40,25,0,0,0,0,40,0,0,0,0,0,40,25,0,0,0,0,N,H,H,L,L,Wrecked,VH,4,4
32225,"Michael Klein",C,114,487,192,4,33,181,L,L,50,50,40,45,55,45,50,55,45,45,55,45,45,45,35,40,50,40,50,50,40,45,55,45,30,40,30,20,35,40,25,30,45,35,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,30,25,25,30,35,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,80-83,44,20,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,L,Normal,VH,4,4
32306,"Ken Stone",SP,106,193,193,1,36,184,R,R,20,25,20,30,20,20,20,25,20,30,20,20,20,30,20,30,20,20,20,25,20,30,20,20,20,35,50,35,20,25,25,20,20,20,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,20,30,20,50,20,50,55,55,50,55,50,55,60,50,55,45,55,55,50,50,50,55,55,50,55,94-96,62,50,35,65,0,0,0,0,50,0,0,0,0,65,0,65,0,0,0,0,50,0,0,0,0,65,0,N,N,N,N,N,Iron Man,VH,5,5
32373,"Paul Boyll",LF,0,0,0,0,32,186,L,L,45,60,45,45,45,50,45,60,45,45,45,50,45,55,45,45,45,50,45,60,45,45,45,50,35,35,30,20,60,60,50,20,20,20,0,0,30,0,0,0,65,45,60,0,0,40,0,0,0,65,45,60,65,70,70,80,65,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,83-85,53,20,25,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,H,Fragile,VH,4,4
32450,"Ed Rogers",C,112,368,185,2,25,187,R,R,45,35,35,45,50,35,45,35,35,45,50,35,45,35,40,45,50,35,45,35,35,45,50,35,35,35,50,20,40,30,45,60,50,55,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,25,35,20,20,55,35,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,85-87,51,20,20,25,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,L,N,H,L,L,Normal,VH,3,3
32486,"Tony Berrios",SP,106,195,195,1,40,195,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,60,25,20,25,35,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,35,25,35,20,45,50,50,55,65,45,50,50,50,65,45,50,45,55,65,45,50,50,55,65,91-93,53,40,35,50,0,45,0,0,0,60,0,0,0,0,0,50,0,45,0,0,0,60,0,0,0,0,0,L,N,H,H,L,Iron Man,VH,6,6
32523,"Wayne Farr",CF,106,182,182,1,31,176,R,R,50,55,50,45,50,50,50,55,50,45,50,50,50,60,55,50,50,50,50,55,50,45,50,50,60,45,50,50,65,60,65,20,20,20,0,0,0,0,40,0,45,60,25,0,0,0,0,45,0,80,60,70,75,75,80,80,50,50,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,84-86,39,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,H,Fragile,VH,7,7
32539,"Lúcio Martínez",RP,110,493,191,5,23,177,R,R,30,30,20,30,30,35,30,25,20,30,30,35,30,30,20,30,30,35,45,35,25,50,45,45,25,25,40,30,35,25,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,30,35,25,45,30,25,45,30,50,35,30,45,30,40,30,25,40,30,50,40,40,45,35,93-95,45,40,50,50,40,0,0,0,30,0,35,25,0,0,0,50,50,0,0,0,50,0,55,50,0,0,0,N,N,L,N,N,Normal,VH,3,3
32603,"Jim Kaufman",2B,106,201,201,1,25,179,R,R,50,45,45,35,50,55,50,45,45,35,50,55,55,50,45,40,50,55,55,50,45,35,55,55,60,50,65,60,50,50,60,20,20,20,0,0,0,60,55,50,0,0,20,0,0,0,60,55,50,0,0,55,25,35,20,20,45,40,20,20,20,30,20,20,20,20,35,20,20,20,20,30,20,20,25,20,30,20,80-83,54,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,H,N,N,N,Normal,H,4,4
32624,"Matthew Liberatore",SP,0,0,0,0,41,197,L,L,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,35,40,20,25,25,25,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,35,35,40,35,45,20,45,50,55,50,55,45,50,55,50,55,45,50,55,50,55,45,50,55,50,55,93-95,66,50,60,50,0,50,20,30,35,0,50,0,0,0,0,50,0,50,20,30,35,0,50,0,0,0,0,N,L,H,L,N,Iron Man,VH,6,6
32704,"Justin Richardson",SP,106,186,186,1,36,181,R,R,20,30,20,25,20,20,20,30,20,25,20,20,20,30,20,25,20,20,20,30,20,25,20,20,20,25,45,20,20,25,25,20,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,25,20,20,30,50,20,45,45,45,50,70,45,50,50,50,70,45,45,45,45,65,45,45,45,50,70,92-94,62,50,55,50,0,0,0,50,45,35,0,0,0,0,0,50,0,0,0,50,45,35,0,0,0,0,0,N,N,N,N,L,Normal,VH,5,5
33057,"Andrew Holt",SP,106,184,184,1,34,193,R,L,40,30,20,20,40,35,40,30,20,20,40,35,40,30,20,20,40,40,40,30,20,20,40,35,20,30,55,20,20,25,25,20,20,20,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,20,20,25,65,20,50,50,50,45,45,50,50,50,45,45,50,50,50,45,45,50,50,50,45,45,92-94,61,55,70,50,0,0,70,0,60,0,50,0,0,0,0,50,0,0,70,0,60,0,50,0,0,0,0,L,N,N,N,N,Iron Man,VH,5,5
