ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Acc,Ovr,Pot
62844,"Clay Beauchamp",SP,21,181,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,25,25,30,30,55,25,35,40,50,25,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,20,50,25,30,45,40,50,45,30,45,45,50,45,30,40,40,45,45,35,50,50,50,80,87-89,53,60,55,30,35,25,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,0,VH,30,50
61855,"Alexis Becerra",SS,21,184,R,R,40,50,40,40,40,40,40,50,40,40,40,40,40,50,45,45,40,40,55,80,50,55,55,50,60,60,60,60,35,40,45,20,20,20,0,0,45,30,40,45,0,0,0,0,0,70,65,60,55,0,0,0,60,60,55,65,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,88-90,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,310000,VH,35,50
61783,"Mike Bell",RF,21,188,R,L,35,35,30,30,40,35,35,35,30,30,40,35,40,35,30,30,40,40,50,45,45,45,50,50,65,45,45,20,50,55,50,20,20,20,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,55,0,45,25,20,20,40,45,30,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,86-88,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,0,VH,25,40
61950,"Tavan Bellfield",SP,22,190,L,L,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,25,20,30,35,20,30,30,35,45,20,30,40,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,55,25,35,40,40,40,30,35,40,40,40,30,35,40,40,40,30,40,45,50,40,40,88-90,56,60,70,0,0,40,40,35,25,0,0,0,0,0,0,0,0,45,45,40,50,0,0,0,0,0,0,N,N,N,L,N,E,0,VH,30,40
60921,"Freddy Bello",SP,17,190,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,30,30,30,40,25,35,20,45,35,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,20,35,25,25,30,30,45,25,25,30,30,40,25,25,30,30,45,25,45,45,50,45,50,90-92,58,50,45,35,0,0,25,25,20,0,0,0,0,0,0,55,0,0,50,45,50,0,0,0,0,0,0,L,H,L,L,H,EH,420000,VH,25,45
61850,"David Benavidez",SP,22,188,R,R,25,20,20,35,20,30,25,20,20,35,20,30,25,20,20,35,20,30,35,30,25,45,30,40,35,35,40,45,55,50,50,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,20,20,75,30,45,45,40,55,40,45,45,40,55,40,40,45,40,50,40,55,55,50,55,50,95-97,55,40,35,50,45,45,0,0,0,0,0,0,0,0,0,75,65,75,0,0,0,0,0,0,0,0,0,N,N,H,N,N,N,440000,VH,35,50
61042,"Erik Benson",SP,17,200,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,20,30,50,25,25,35,20,45,30,45,35,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,55,20,25,30,20,40,25,25,30,20,45,25,25,25,20,40,25,45,45,50,45,50,89-91,49,55,45,35,0,0,0,0,20,20,0,0,0,0,0,60,0,0,0,0,50,35,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,40
61052,"Alejandro Bernal",SP,18,209,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,40,25,25,35,25,45,20,50,55,55,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,35,40,45,55,55,20,20,25,20,45,20,20,25,20,45,20,20,25,20,45,20,45,45,45,45,50,92-94,48,50,55,35,0,25,25,0,20,0,0,0,0,0,0,50,0,50,50,0,45,0,0,0,0,0,0,N,N,N,N,N,H,440000,VH,20,40
60899,"Jimmy Bernal",SP,17,185,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,40,25,25,35,25,45,30,45,40,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,35,60,20,20,35,30,45,30,20,35,30,45,30,20,35,30,45,30,40,55,60,50,50,89-91,57,55,60,30,0,25,0,0,20,0,0,0,0,0,0,40,0,45,0,0,45,0,0,0,0,0,0,N,H,L,N,N,H,0,VH,25,45
61774,"Sergio Berry",CF,21,182,R,R,45,50,35,50,45,50,45,50,35,50,45,50,45,50,35,50,45,50,70,80,45,80,55,80,40,40,40,30,60,50,55,25,30,30,0,0,0,0,0,0,30,40,40,0,0,0,0,0,0,65,45,55,60,40,35,30,55,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,86-88,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,3600000,VH,35,70
60995,"Chris Bertram",CF,18,190,R,R,25,30,25,30,30,25,25,30,25,30,30,25,25,30,25,30,30,25,60,80,50,70,60,55,35,30,45,25,55,45,45,20,20,20,0,0,0,0,0,0,20,25,20,0,0,0,0,0,0,60,40,50,60,55,50,50,40,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,80-83,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,H,L,N,N,N,750000,VH,25,60
63898,"Amari Bess",RP,22,189,R,R,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,25,25,25,20,25,30,35,20,45,20,45,45,45,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,20,20,60,25,30,45,40,45,45,30,45,45,50,45,25,40,40,40,45,40,50,50,45,70,87-89,53,30,55,30,0,0,0,25,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,N,N,H,L,N,H,0,A,30,40
62874,"Chris Bethea",RP,21,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,20,25,25,30,20,20,30,35,45,25,30,35,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,50,25,40,40,40,50,25,40,40,40,50,30,40,40,40,50,25,50,55,55,50,30,90-92,48,45,60,40,0,0,45,0,0,0,0,0,0,0,0,55,0,0,65,0,0,0,0,0,0,0,0,L,N,N,H,N,E,0,VH,35,40
61004,"Jadon Bethea",3B,17,194,R,R,25,25,25,30,20,25,25,25,25,30,20,25,25,30,30,30,20,30,45,55,60,55,35,55,40,45,55,40,45,40,55,20,20,20,0,0,25,25,25,0,0,0,0,0,0,65,35,40,0,0,0,0,30,35,40,35,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,88-90,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,N,N,0,VH,20,45
62842,"Chris Betts Jr.",SP,18,187,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,35,25,25,35,25,45,25,30,45,20,55,45,55,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,20,55,20,25,30,20,50,20,30,30,20,50,20,25,30,20,45,20,50,45,45,50,35,91-93,48,75,75,40,25,0,20,0,20,0,0,0,0,0,0,60,50,0,55,0,50,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,35
61889,"Bob Biondi",3B,21,182,L,R,40,50,45,50,35,45,40,50,45,50,35,45,40,50,45,50,35,45,50,80,80,80,40,70,50,55,55,70,50,50,50,20,20,25,0,0,50,50,45,35,0,0,0,0,0,65,55,55,45,0,0,0,55,55,55,55,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,85-87,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,N,6500000,VH,35,80
61003,"Brad Bird",CL,17,181,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,35,30,30,30,30,45,25,40,40,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,45,25,30,30,20,45,20,30,30,20,45,20,30,30,20,45,20,65,50,50,50,40,96-98,48,25,45,45,0,0,0,0,25,0,0,0,0,0,0,80,0,0,0,0,65,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,25,45
62824,"Chris Bishop",SP,22,181,R,R,20,20,20,35,20,20,20,20,20,35,20,20,20,20,20,35,20,20,20,20,20,45,25,20,40,30,40,25,40,50,45,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,35,35,30,30,35,25,45,30,25,55,35,45,30,25,55,35,45,30,20,50,35,50,35,35,55,45,91-93,43,70,35,50,0,0,50,40,25,50,0,0,0,0,0,50,0,0,65,40,55,50,0,0,0,0,0,N,N,N,N,N,VE,0,H,30,35
62858,"Sean Black",SP,18,185,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,30,30,30,35,30,45,20,40,40,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,20,55,20,35,35,30,45,25,35,35,30,50,25,35,35,30,45,25,50,50,50,45,40,89-91,54,55,60,35,0,40,0,0,20,0,0,0,0,0,0,45,0,70,0,0,55,0,0,0,0,0,0,N,N,L,L,H,EH,420000,VH,25,40
61742,"Chris Blackman",SP,17,194,L,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,25,25,55,25,30,30,25,60,25,45,30,50,25,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,55,20,20,20,20,40,20,20,20,20,45,20,20,20,20,40,20,40,40,40,45,45,89-91,40,45,65,30,20,0,0,0,20,0,0,0,0,0,0,40,40,0,0,0,40,0,0,0,0,0,0,H,N,N,N,N,EH,0,VH,20,35
60713,"Rogelio Bocanegra",RP,22,191,S,R,25,20,20,20,20,30,25,20,20,25,20,30,25,20,20,20,20,30,30,20,25,30,25,35,25,25,30,25,60,50,45,25,25,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,25,20,20,45,25,35,30,25,45,20,35,30,25,45,20,35,30,25,45,20,45,40,35,45,20,90-92,40,30,45,40,0,0,35,30,0,25,0,0,0,0,0,45,0,0,45,45,0,30,0,0,0,0,0,N,H,L,H,N,VE,0,VH,25,30
61022,"Jon Bockhop",RP,17,192,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,30,20,30,25,40,20,35,35,40,25,20,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,50,25,20,25,20,45,25,20,25,20,45,25,20,20,20,40,25,50,45,45,45,45,90-92,48,30,75,30,25,0,0,25,20,0,0,0,0,0,0,55,50,0,0,55,50,0,0,0,0,0,0,L,N,N,N,N,H,0,VH,20,40
60959,"Jimmy Bolin",SP,18,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,25,30,30,45,20,40,30,25,45,25,35,35,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,35,20,30,25,20,45,25,30,25,20,45,25,30,25,20,45,25,50,50,50,50,50,90-92,49,75,50,35,0,0,30,30,20,0,0,0,0,0,0,55,0,0,75,40,55,0,0,0,0,0,0,N,N,N,H,N,H,0,VH,25,45
62901,"Chris Bolt",SP,21,183,R,R,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,25,30,35,25,25,30,30,35,40,25,35,40,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,20,40,20,35,40,35,45,30,35,40,35,50,30,30,35,35,45,30,45,45,45,45,35,89-91,53,50,65,40,40,0,0,25,0,0,0,0,0,0,0,45,45,0,0,45,0,0,0,0,0,0,0,N,N,H,L,L,N,0,VH,25,35
60955,"Zyaire Bonaparte",RP,18,184,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,35,50,30,25,30,30,45,35,50,45,55,25,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,40,35,30,20,40,25,20,35,30,45,20,20,35,30,45,20,20,35,30,45,20,20,50,55,45,45,90-92,57,30,45,30,0,0,25,25,0,20,0,0,0,0,0,35,0,0,25,25,0,25,0,0,0,0,0,L,N,H,N,L,EH,0,VH,20,30
60924,"Dillan Bonzer",RP,18,191,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,30,25,35,30,30,50,30,55,45,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,20,20,70,25,20,25,20,45,25,20,25,20,45,25,20,25,20,40,25,50,50,50,50,50,90-92,45,30,40,35,0,0,20,0,0,0,0,0,0,0,0,55,0,0,70,0,0,0,0,0,0,0,0,N,N,N,N,N,I,-1,VH,20,40
60965,"Bobby Boone",SP,18,190,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,40,25,25,30,25,55,20,30,35,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,25,30,25,55,20,25,25,20,40,20,25,25,20,40,20,25,25,20,45,20,40,45,40,45,45,87-89,47,35,55,25,0,0,30,0,20,25,0,0,0,0,0,40,0,0,45,0,50,40,0,0,0,0,0,N,H,L,N,N,H,0,VH,20,30
61074,"Eric Bowman",RP,18,187,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,35,30,20,30,30,45,30,20,55,25,40,30,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,25,20,55,25,40,35,30,50,25,40,35,30,50,25,40,35,30,50,25,80,55,55,55,45,95-97,56,30,40,45,35,0,0,0,25,30,0,0,0,0,0,80,80,0,0,0,70,80,0,0,0,0,0,N,L,N,L,L,I,-1,VH,30,60
57732,"Jorge Bowness",SP,21,192,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,25,35,30,25,25,20,45,30,20,25,30,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,30,25,25,20,65,20,30,20,20,45,25,35,20,20,45,25,30,20,20,45,25,50,35,30,45,35,94-96,41,40,55,45,35,0,0,0,20,0,0,0,0,0,0,60,55,0,0,0,45,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,20,30
61876,"Jessie Boyd",1B,21,184,S,L,40,35,35,35,45,40,40,35,40,35,45,40,40,35,35,30,40,40,50,50,45,45,55,50,35,45,45,35,50,45,45,20,20,20,0,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,30,40,40,50,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,87-89,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,30,40
61016,"Ben Boyles",SP,18,196,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,20,30,30,35,55,25,35,40,50,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,30,40,20,20,25,20,40,20,20,25,20,40,20,20,25,20,45,20,45,45,45,45,35,88-90,47,55,60,30,20,0,25,0,25,0,0,0,0,0,0,45,45,0,50,0,50,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,35
62866,"Ian Bradley",2B,18,184,R,R,30,35,25,30,30,30,30,35,25,30,30,30,30,35,25,30,30,30,55,80,45,50,60,55,50,50,35,50,45,40,35,30,25,20,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,55,50,55,65,50,20,20,20,20,30,20,20,20,20,25,20,20,20,20,30,20,20,30,30,30,25,86-88,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,N,0,VH,25,50
61820,"Kinnon Braine",2B,18,185,R,R,30,30,20,30,30,30,30,30,20,30,25,30,30,30,20,30,30,30,50,50,50,50,50,50,55,55,45,55,50,45,45,20,20,20,0,0,0,35,25,20,25,0,0,0,0,0,55,45,40,50,0,0,35,35,35,55,25,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,88-90,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,850000,VH,25,45
61756,"Pete Branch",RP,21,188,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,25,30,25,25,25,30,35,30,55,40,45,50,55,20,20,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,30,60,25,55,45,40,50,40,60,45,40,50,40,50,40,40,45,40,70,45,45,50,45,95-97,51,30,65,80,0,0,0,0,50,0,0,0,0,0,0,80,0,0,0,0,65,0,0,0,0,0,0,N,N,N,N,N,H,0,VH,40,45
61805,"Luis Bravo",CF,22,182,L,L,40,50,40,40,40,40,40,50,40,45,45,40,40,50,35,40,40,40,50,80,50,55,55,50,40,40,40,20,60,55,50,20,20,20,0,0,0,0,0,0,45,40,25,0,0,0,0,0,0,65,45,55,60,65,70,65,45,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,89-91,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,230000,VH,35,50
61784,"Chris Breitkreutz",SP,20,187,R,R,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,35,20,30,25,30,40,35,30,50,45,45,45,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,20,80,25,40,40,35,50,35,40,40,35,50,35,40,35,30,45,35,50,50,50,50,50,92-94,54,60,65,45,40,0,0,35,0,0,0,0,0,0,0,55,55,0,0,55,0,0,0,0,0,0,0,N,L,N,N,N,N,170000,VH,30,45
61008,"Doug Briggs",SP,17,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,30,30,30,35,35,60,25,40,40,50,20,20,20,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,25,20,20,20,55,25,25,30,20,45,30,25,30,20,45,30,20,30,20,45,30,40,55,55,50,65,88-90,49,50,30,30,0,0,0,25,20,0,0,0,0,0,0,40,0,0,0,40,50,0,0,0,0,0,0,N,N,N,H,N,EH,430000,VH,20,50
61069,"Sincere Broaden",SP,18,190,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,35,35,30,20,35,25,45,25,35,35,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,25,50,25,30,30,30,45,25,30,30,30,45,25,30,30,30,45,25,50,45,45,50,45,93-95,57,45,20,40,30,0,30,0,20,0,0,0,0,0,0,80,45,0,55,0,50,0,0,0,0,0,0,N,N,L,N,N,EH,420000,VH,25,45
60860,"Josh Brunnhof",RP,18,193,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,30,30,35,25,30,30,25,40,40,45,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,20,30,60,25,30,20,20,40,20,30,20,20,40,20,30,20,20,40,20,40,45,45,45,20,90-92,41,35,60,35,0,0,0,0,20,20,0,0,0,0,0,45,0,0,0,0,45,35,0,0,0,0,0,L,N,N,N,H,EH,0,VH,20,30
60944,"Clay Brushett",SP,18,185,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,30,30,30,25,35,30,20,40,40,50,25,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,70,25,25,20,20,40,20,25,20,20,40,20,30,25,20,45,20,50,40,40,40,45,88-90,51,55,75,30,0,20,0,0,20,0,0,0,0,25,0,50,0,35,0,0,50,0,0,0,0,60,0,N,N,N,N,N,EH,0,VH,20,35
60897,"Josh Buchanan",SP,18,188,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,30,25,40,30,20,40,20,45,40,40,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,20,20,40,25,25,30,20,40,25,25,30,20,40,25,30,30,25,45,25,45,45,50,40,50,91-93,51,55,80,40,0,0,0,0,20,0,0,0,0,20,0,55,0,0,0,0,65,0,0,0,0,30,0,H,N,N,N,N,EH,430000,VH,20,45
61789,"Jonathan Buckley",SP,18,185,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,30,20,30,30,35,45,20,70,55,60,25,25,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,30,50,25,35,30,20,45,20,35,30,20,50,20,35,30,20,50,20,70,45,45,50,30,92-94,46,65,70,40,0,0,0,0,20,35,0,0,0,0,0,80,0,0,0,0,55,80,0,0,0,0,0,N,N,H,N,N,EH,0,VH,20,45
62841,"Beau Buie",SP,21,193,S,L,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,25,20,20,35,25,30,30,40,35,20,45,40,40,20,20,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,30,25,20,30,35,25,35,40,40,45,40,35,40,40,45,40,35,40,40,45,40,45,45,45,45,55,89-91,54,35,55,35,0,35,40,0,0,0,0,0,0,0,0,50,0,55,55,0,0,0,0,0,0,0,0,N,N,L,L,H,N,0,VH,30,40
63913,"Andy Bunch",CF,22,192,R,R,30,50,50,40,20,40,30,50,50,40,20,40,30,50,50,40,20,40,40,80,75,50,25,50,40,45,35,30,60,50,45,30,25,30,0,0,55,0,0,0,45,45,50,0,0,65,0,0,0,65,45,55,60,50,50,55,80,55,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,20,25,25,84-86,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,N,0,A,25,45
63938,"Andy Burdick",RP,21,182,S,R,25,20,20,25,20,25,25,20,20,25,20,25,25,20,20,25,20,25,25,20,30,30,25,25,30,35,55,45,50,45,50,20,20,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,30,25,25,40,35,35,45,30,40,35,35,50,30,40,35,30,45,30,50,45,45,45,40,88-90,48,35,45,40,30,40,0,0,0,0,0,0,0,0,0,45,40,45,0,0,0,0,0,0,0,0,0,N,H,N,N,N,H,0,L,30,35
60977,"Caleb Burger",CF,18,186,R,R,35,35,25,35,30,40,35,35,25,35,30,40,35,35,25,35,30,40,80,80,50,80,55,80,40,35,45,30,50,55,45,25,25,25,0,0,0,0,0,0,20,25,20,0,0,0,0,0,0,50,30,45,60,35,30,25,50,45,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,25,25,20,25,86-88,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,EH,7500000,VH,25,80
61880,"Mike Burke",CF,21,193,R,R,40,45,40,40,45,40,40,45,40,40,45,40,45,45,40,40,45,45,55,80,55,45,55,50,30,30,40,25,60,45,45,20,20,20,0,0,0,0,0,0,45,40,30,0,0,0,0,0,0,65,45,55,65,55,50,60,45,20,20,25,25,20,20,20,25,25,20,20,20,25,25,20,20,20,30,30,20,25,80-83,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,700000,VH,35,55
62860,"Pat Burke",SP,17,185,R,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,25,35,25,30,30,20,30,20,35,35,35,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,20,20,25,45,25,20,30,25,40,25,20,30,25,40,25,20,30,25,45,25,35,45,50,40,50,87-89,55,50,60,25,0,0,20,25,20,0,0,0,0,0,0,35,0,0,35,40,45,0,0,0,0,0,0,N,N,N,H,N,H,0,VH,20,40
61835,"Chris Burkey",SP,21,192,L,L,25,20,20,30,20,30,25,20,20,30,20,30,25,20,20,25,20,30,30,20,20,35,25,35,35,30,40,20,30,35,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,20,55,20,40,40,35,45,40,40,35,35,45,40,45,40,35,50,40,45,45,40,45,45,93-95,50,55,75,50,40,0,0,0,30,0,0,0,0,0,0,55,45,0,0,0,55,0,0,0,0,0,0,N,N,N,L,N,E,0,VH,30,40
60999,"Randy Burkhardt",RP,18,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,35,20,25,30,40,30,30,50,20,45,50,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,40,30,20,20,35,25,30,25,20,40,20,30,25,20,40,20,30,25,20,40,20,40,45,45,45,40,89-91,47,45,40,35,0,0,0,0,20,25,0,0,0,0,0,45,0,0,0,0,50,25,0,0,0,0,0,H,N,N,N,N,EH,0,VH,25,35
62838,"Derek Butz",C,18,191,R,R,40,40,20,30,40,35,35,40,20,30,40,35,40,40,20,30,40,35,70,80,35,45,75,60,35,35,40,25,50,50,45,55,45,50,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,55,40,50,35,55,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,86-88,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,H,EH,430000,VH,25,65
