ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
40632,Kinnon Goyette,CF,30.0,,,,45.92,44.51,44.25,44.25,51.62,45.75,,,,1.0,0.0,1.0,N/A,False,,,,,,45.38,,45.64,44.25,RF,45.64
40643,Rogelio Castillo,LF,24.0,,,,35.15,37.14,38.0,42.25,44.5,36.25,,,,0.0,0.0,-3.5,N/A,False,,,,,,38.8,,,38.0,LF,38.8
40644,Robby Robichaux,2B,26.0,Las Vegas Athletics,Las Vegas Athletics,ML,60.35,59.45,47.75,47.75,61.85,37.25,,,,1.0,1.2,0.0,N/A,False,,49.35,53.34,55.44,55.7,,,46.89,47.75,SS,55.7
40645,Zach Murphy,SP,27.0,Texas Rangers,Texas Rangers,ML,51.57,49.74,,,,,47.25,47.25,47.85,0.96,1.0,1.5,N/A,False,,,,,,,,,,SP,47.37
40661,Dave Walker,2B,26.0,,,,54.61,54.61,43.5,43.5,54.08,32.25,,,,0.0,0.0,1.5,N/A,False,,43.29,48.45,,51.22,,,,43.5,SS,51.22
40668,Juan Amaya,SP,25.0,,,,32.33,34.02,,,,,26.75,32.25,55.52,0.0,0.0,1.0,N/A,False,,,,,,,,,,SP,27.51
40672,Joe Brooks,SP,26.0,Seattle Mariners,Seattle Mariners,ML,53.39,51.68,,,,,49.0,49.0,48.45,1.02,2.0,0.0,N/A,False,,,,,,,,,,SP,48.89
40674,Nate Troutt,1B,26.0,Round Rock Express,Texas Rangers,AAA,55.29,54.5,50.75,51.75,49.56,36.0,,,,1.06,0.0,0.0,N/A,False,,49.44,,52.15,,48.75,,49.24,50.75,3B,52.15
40676,Danny Cantwell,RF,31.0,New York Yankees,New York Yankees,ML,48.94,47.19,52.0,52.0,57.5,58.5,,,,1.0,-3.0,-3.0,N/A,False,,52.62,,,,53.29,54.11,54.45,52.0,RF,54.45
40689,Steve Bowers,C,25.0,Northwest Arkansas Naturals,Kansas City Royals,AA,52.91,52.91,42.75,42.75,56.5,27.5,,,,0.0,-2.0,2.0,N/A,False,51.61,,,,,,,,42.75,C,51.61
40692,Jorge Sarasua,SP,26.0,Tacoma Rainiers,Seattle Mariners,AAA,41.86,42.23,,,,,45.0,46.75,48.03,1.06,1.25,1.5,N/A,False,,,,,,,,,,SP,40.61
40694,Jesus Guerra,SP,25.0,,,,39.42,39.2,,,,,45.0,46.0,51.3,1.06,0.0,2.0,N/A,False,,,,,,,,,,SP,38.76
40696,Bubba Tealer,RP,27.0,California Angels,California Angels,ML,59.99,58.86,,,,,55.0,55.0,52.14,1.21,1.0,1.0,N/A,False,,,,,,,,,,RP,54.28
40699,Andy Harrington,RP,25.0,Wichita Wind Surge,Minnesota Twins,AA,50.38,61.06,,,,,40.25,52.0,73.03,0.25,0.0,1.5,N/A,False,,,,,,,,,,RP,48.44
40700,Jimmy Wallace,CF,26.0,,,,56.73,57.17,40.0,41.25,55.15,46.75,,,,0.0,0.0,1.0,N/A,False,,40.84,45.51,,,43.67,53.34,43.67,40.0,CF,53.34
40701,Jamie Steverson,SP,26.0,,,,35.16,35.58,,,,,38.75,39.75,59.12,0.0,0.0,-2.5,N/A,False,,,,,,,,,,SP,37.83
40771,Deshawn Ndiaye,CF,26.0,,,,55.98,56.46,41.0,42.25,52.38,37.75,,,,0.0,0.0,2.5,N/A,False,,,42.25,,,42.77,51.24,42.48,41.0,CF,51.24
40772,Luis Cerros,3B,24.0,,,,42.68,48.64,35.5,44.75,51.35,60.25,,,,0.5,0.0,0.5,N/A,False,,38.69,44.16,44.16,,40.0,,40.38,35.5,3B,44.16
40775,Eddie Luckett,CL,26.0,Tampa Bay Rays,Tampa Bay Rays,ML,58.82,57.78,,,,,50.0,50.0,63.0,1.0,2.0,0.0,N/A,False,,,,,,,,,,RP,53.25
40779,Greg Munro,C,26.0,,,,50.66,50.66,39.75,39.75,49.38,20.5,,,,0.0,0.0,3.5,N/A,False,46.84,,,,,,,38.99,39.75,C,46.84
40780,Andy O'Brien,1B,31.0,,,,56.32,55.0,51.0,51.0,49.92,37.5,,,,1.0,0.0,2.0,N/A,False,,49.23,,,,49.84,,50.62,51.0,DH,51.0
40784,Jackson Baumeister,RP,38.0,Montgomery Biscuits,Tampa Bay Rays,AA,43.79,42.64,,,,,47.0,47.0,51.5,0.96,-3.0,0.0,N/A,False,,,,,,,,,,RP,48.12
40793,Marcelo Mayer,SS,37.0,Houston Astros,Houston Astros,ML,64.51,63.36,56.75,56.75,65.79,53.75,,,,2.0,-3.0,-1.0,N/A,False,,58.62,63.99,62.34,66.05,55.44,,55.74,56.75,SS,66.05
40863,Edgar Amezcua,RP,21.0,San Francisco (DSL) Giants,San Francisco Giants,R,32.1,34.51,,,,,31.5,39.75,38.73,0.0,-3.0,-2.5,N/A,False,,,,,,,,,,RP,33.31
40873,Chris Weldon,SP,31.0,,,,42.21,42.21,,,,,40.75,40.75,58.18,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,44.23
40902,Chris Akers,SP,27.0,Wichita Wind Surge,Minnesota Twins,AA,38.49,39.55,,,,,44.0,45.75,41.92,0.08,-3.0,0.0,N/A,False,,,,,,,,,,SP,43.59
40904,Chris Flier,RP,27.0,,,,46.59,45.92,,,,,44.25,45.0,51.55,1.0,0.0,1.0,N/A,False,,,,,,,,,,RP,46.08
40914,Jeremy Matzen,RF,27.0,El Paso Chihuahuas,San Diego Padres,AAA,48.69,48.57,47.75,48.75,50.38,22.75,,,,1.06,-1.5,2.0,N/A,False,,,,,,44.88,,46.41,47.75,DH,47.75
40922,Chris Blanco,RP,26.0,Northwest Arkansas Naturals,Kansas City Royals,AA,54.71,53.3,,,,,49.25,49.25,55.68,0.94,-2.0,3.0,N/A,False,,,,,,,,,,RP,50.86
40933,Ian Butterbaugh,SS,30.0,,,,44.24,44.24,42.5,42.5,46.92,39.75,,,,0.0,0.0,0.5,N/A,False,,42.61,45.94,,,42.6,,,42.5,2B,45.94
40938,Eric Hamilton,RP,26.0,Worcester Red Sox,Boston Red Sox,AAA,53.06,51.19,,,,,48.5,48.5,45.98,1.08,1.25,1.5,N/A,False,,,,,,,,,,RP,47.87
40940,Chris Stricker,SP,26.0,Las Vegas Athletics,Las Vegas Athletics,ML,40.68,40.68,,,,,41.5,41.5,50.17,0.0,2.0,5.5,N/A,False,,,,,,,,,,SP,35.73
40941,Chris Fricke,C,30.0,,,,54.93,54.93,43.75,43.75,48.25,20.25,,,,0.0,0.0,-1.0,N/A,False,53.95,,,,,,,40.31,43.75,C,53.95
40959,Mike Carroll,CF,26.0,St. Louis (FCL) Cardinals,St. Louis Cardinals,R,47.38,50.1,39.0,45.0,53.5,59.25,,,,0.31,-3.0,1.0,N/A,False,,,,,,43.01,50.25,43.2,39.0,CF,50.25
41038,Joe Wanzek,SP,26.0,,,,45.76,46.63,,,,,41.75,43.5,61.5,0.83,0.0,1.0,N/A,False,,,,,,,,,,SP,45.7
41042,Bobby Schiffer,SP,30.0,,,,33.58,33.58,,,,,41.25,41.25,36.85,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,32.87
41047,Jamie Mitchell,2B,28.0,Minnesota Twins,Minnesota Twins,ML,53.88,52.27,49.0,49.0,55.25,55.0,,,,1.0,-1.2,-2.5,N/A,False,,50.1,52.64,54.92,54.1,,,49.08,49.0,3B,54.92
41051,Tim Padgett,SP,27.0,,,,36.77,37.28,,,,,35.25,36.25,47.32,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,37.67
41052,Joe Snyder,SP,26.0,,,,39.3,39.3,,,,,36.0,36.0,49.4,0.0,0.0,3.0,N/A,False,,,,,,,,,,SP,38.68
41068,Jesus Agudelo,SP,26.0,Reading Fightin Phils,Philadelphia Phillies,AA,49.17,48.08,,,,,43.75,44.25,65.38,1.0,-2.0,2.5,N/A,False,,,,,,,,,,SP,48.08
41077,Curt Nelson,SP,26.0,Amarillo Sod Poodles,Arizona Diamondbacks,AA,40.32,40.32,,,,,43.25,43.25,48.75,0.0,-2.0,0.5,N/A,False,,,,,,,,,,SP,44.35
41079,Josh Duplan,CF,27.0,,,,47.33,51.36,26.0,33.25,53.55,41.25,,,,0.0,0.0,0.0,N/A,False,,28.66,38.66,,,32.1,48.54,32.02,26.0,CF,48.54
41085,Chad Hart,2B,27.0,,,,45.6,47.23,41.5,45.0,53.21,39.75,,,,0.0,0.0,-3.5,N/A,False,,42.76,48.3,48.16,50.93,41.96,,42.23,41.5,SS,50.93
41087,Josh Bell,SP,27.0,,,,39.84,40.57,,,,,38.75,39.75,49.1,0.0,0.0,1.5,N/A,False,,,,,,,,,,SP,40.82
41093,Xenophon Tournikiotis,SP,27.0,Oklahoma City Dodgers,Los Angeles Dodgers,AAA,42.53,41.43,,,,,49.25,49.25,38.02,1.02,0.0,-0.5,N/A,False,,,,,,,,,,SP,44.51
41095,Kevin Williamson,C,26.0,Chicago White Sox,Chicago White Sox,ML,51.7,51.7,42.75,42.75,44.62,30.75,,,,0.0,1.2,-0.5,N/A,False,50.2,,,,,,,40.39,42.75,C,50.2
41097,Phil Slade,RF,26.0,,,,37.98,43.38,38.0,45.25,54.38,24.25,,,,0.38,0.0,0.5,N/A,False,,,,,,39.06,,39.1,38.0,RF,39.1
41098,Andy Perna,RP,27.0,Akron RubberDucks,Cleveland Guardians,AA,52.18,52.18,,,,,48.0,48.0,66.7,0.0,-3.0,1.5,N/A,False,,,,,,,,,,RP,52.67
41100,D.J. Crawford,SP,27.0,,,,36.47,37.91,,,,,40.5,43.25,51.4,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,37.68
41105,Nehemiah Henighan,2B,26.0,,,,40.36,40.36,43.25,43.25,46.83,30.0,,,,0.0,0.0,-1.5,N/A,False,,42.76,44.4,,,42.45,,,43.25,2B,44.4
41131,Chris Witt,LF,26.0,,,,32.61,38.18,29.0,42.25,42.0,32.5,,,,0.0,0.0,-2.0,N/A,False,,,,,,,,31.3,29.0,RF,31.3
41134,Frunze Sahakian,SP,26.0,Baltimore Orioles,Baltimore Orioles,ML,56.06,56.58,,,,,44.25,46.0,57.07,0.98,2.0,4.0,N/A,False,,,,,,,,,,SP,46.81
41135,Julio Herrera,CF,26.0,Fayetteville Woodpeckers,Houston Astros,A,51.79,51.79,40.75,40.75,53.67,59.75,,,,0.0,-3.0,2.5,N/A,False,,,,,,44.52,51.45,44.34,40.75,CF,51.45
41136,Luis Mercado,CF,26.0,,,,47.13,47.13,37.5,37.5,52.04,45.5,,,,0.0,0.0,-2.0,N/A,False,,38.35,42.24,42.62,,41.41,50.41,41.82,37.5,CF,50.41
41137,Alejandro Flores,RF,26.0,,,,43.08,43.08,44.5,44.5,51.38,22.75,,,,0.0,0.0,1.0,N/A,False,,,,,,43.41,,43.3,44.5,DH,44.5
41138,Ernie Stewart,SP,26.0,Norfolk Tides,Baltimore Orioles,AAA,40.01,39.12,,,,,48.0,48.0,41.6,1.04,1.25,-1.5,N/A,False,,,,,,,,,,SP,41.72
41139,Jesus Rivera,RF,32.0,Northwest Arkansas Naturals,Kansas City Royals,AA,57.39,57.39,45.0,45.0,58.83,67.25,,,,0.0,-3.0,3.5,N/A,False,,,,,,49.36,54.4,49.4,45.0,CF,54.4
41140,Luis Bonilla,SP,26.0,,,,32.78,33.31,,,,,38.25,40.0,40.93,0.0,0.0,-1.5,N/A,False,,,,,,,,,,SP,31.29
41155,Jesus Regalado,RP,33.0,Cleveland Guardians,Cleveland Guardians,ML,57.08,55.85,,,,,51.75,51.75,57.27,1.0,-3.0,3.5,N/A,False,,,,,,,,,,RP,53.13
41164,Juan Orona,RP,26.0,,,,43.89,42.9,,,,,47.75,47.75,54.15,0.81,0.0,-4.0,N/A,False,,,,,,,,,,RP,49.35
41166,Dusty Blackwell,RP,31.0,Montgomery Biscuits,Tampa Bay Rays,AA,44.57,43.43,,,,,46.25,46.25,50.41,0.9,-3.0,1.5,N/A,False,,,,,,,,,,RP,47.29
41187,Jabari Waverly,SS,33.0,Montgomery Biscuits,Tampa Bay Rays,AA,57.1,57.1,40.5,40.5,64.75,59.0,,,,0.0,-3.0,0.0,N/A,False,,44.38,53.94,54.03,57.65,,,44.23,40.5,SS,57.65
41215,Juan Silva,1B,25.0,,,,36.98,38.95,38.5,41.25,33.25,21.0,,,,0.0,0.0,0.0,N/A,False,,,,,,35.96,,,38.5,DH,38.5
41216,Mike Hansen,3B,27.0,,,,40.58,41.13,40.75,42.0,50.0,21.5,,,,0.0,0.0,1.5,N/A,False,,41.01,41.64,,,,,,40.75,2B,41.64
41221,Danny Lawrie,LF,26.0,,,,40.77,45.0,42.0,46.5,44.25,35.5,,,,0.25,0.0,0.5,N/A,False,,41.77,42.59,,,41.54,,41.95,42.0,2B,42.59
41239,Porter Gladue,C,31.0,New York Mets,New York Mets,ML,54.12,52.54,45.25,45.25,50.88,24.0,,,,1.0,-3.0,-1.0,N/A,False,55.39,,,,,,,42.41,45.25,C,55.39
41247,Greg Cox,C,34.0,Toronto Blue Jays,Toronto Blue Jays,ML,58.77,57.72,46.0,46.0,51.25,24.0,,,,1.0,-3.0,0.0,N/A,False,58.2,,,,,,,42.52,46.0,C,58.2
41249,Bobby Robbins,C,27.0,Frisco RoughRiders,Texas Rangers,AA,50.68,48.75,49.25,49.25,55.5,23.75,,,,1.0,-3.0,0.0,N/A,False,52.35,,,,,,,,49.25,C,52.35
41256,Chris Capria,DH,27.0,Los Angeles Dodgers,Los Angeles Dodgers,ML,54.29,52.73,49.5,49.5,0.0,22.0,,,,1.0,0.0,2.0,N/A,False,,,,,,,,,49.5,DH,49.5
41265,Mike Mintz,RP,27.0,Round Rock Express,Texas Rangers,AAA,59.31,58.29,,,,,50.25,50.25,72.15,1.02,0.0,0.0,N/A,False,,,,,,,,,,RP,55.73
41266,Prince Duru,RP,27.0,Minnesota Twins,Minnesota Twins,ML,59.98,59.09,,,,,48.75,48.75,67.83,0.96,1.0,2.0,N/A,False,,,,,,,,,,RP,53.52
41267,Juan Saiz,C,27.0,,,,41.09,41.09,42.25,42.25,49.08,36.5,,,,0.0,0.0,-2.5,N/A,False,46.16,,,,,42.16,,43.36,42.25,C,46.16
41268,Rodolfo Salto,RP,24.0,,,,45.16,45.16,,,,,43.0,43.0,49.46,0.0,0.0,2.5,N/A,False,,,,,,,,,,RP,44.62
41270,Mike Zwick,SP,26.0,Kansas City Royals,Kansas City Royals,ML,62.51,61.83,,,,,52.25,52.25,64.85,0.96,2.0,3.0,N/A,False,,,,,,,,,,SP,54.77
41287,Luis Villegas,CL,26.0,Toronto Blue Jays,Toronto Blue Jays,ML,62.55,61.82,,,,,54.75,54.75,66.75,1.04,2.0,0.0,N/A,False,,,,,,,,,,RP,57.75
41296,Josh Sanzone,1B,36.0,New York Mets,New York Mets,ML,51.88,50.0,51.0,51.0,35.25,47.5,,,,1.0,-3.0,2.0,N/A,False,,49.62,,,,47.73,,,51.0,DH,51.0
41297,Chandler Nauss,RF,26.0,Reno Aces,Arizona Diamondbacks,AAA,49.63,49.63,35.75,35.75,54.0,67.25,,,,0.0,0.0,-1.0,N/A,False,,,,41.26,,41.86,50.81,42.46,35.75,CF,50.81
41301,Jonathan Ruechel,LF,27.0,Boston Red Sox,Boston Red Sox,ML,62.0,60.43,56.0,56.0,54.83,45.0,,,,2.0,0.0,2.0,N/A,False,,,,,,54.6,55.45,54.67,56.0,DH,56.0
41305,Caleb Green,SP,31.0,Oklahoma City Dodgers,Los Angeles Dodgers,AAA,39.19,38.44,,,,,47.25,47.25,48.95,0.96,-3.0,-4.0,N/A,False,,,,,,,,,,SP,47.59
41306,Greg Bainbridge,1B,27.0,,,,36.67,37.48,42.0,43.25,39.0,27.5,,,,0.0,0.0,-4.0,N/A,False,,40.97,,,,,,40.1,42.0,DH,42.0
41311,Caleb Larimer,3B,25.0,,,,44.61,44.61,43.5,43.5,50.94,29.25,,,,0.0,0.0,1.0,N/A,False,,42.84,,45.71,,43.39,,44.17,43.5,3B,45.71
41312,Randy Ray,C,26.0,New York Yankees,New York Yankees,ML,58.34,57.24,47.5,47.5,54.0,28.0,,,,1.0,1.2,2.5,N/A,False,51.07,,,,,,,,47.5,C,51.07
41313,Pat Francis,SP,26.0,,,,32.43,33.08,,,,,34.0,36.25,47.98,0.0,0.0,-3.0,N/A,False,,,,,,,,,,SP,31.8
41329,Steve Clary,LF,27.0,,,,54.12,55.79,39.25,43.25,59.0,48.5,,,,0.0,0.0,0.0,N/A,False,,,,,,43.33,52.39,42.99,39.25,CF,52.39
41334,Edgar Morales,1B,27.0,,,,41.43,41.43,44.5,44.5,38.62,22.5,,,,0.0,0.0,-0.5,N/A,False,,43.25,,,,40.76,,,44.5,DH,44.5
41342,B.J. Crossley,2B,26.0,Quad Cities River Bandits,Kansas City Royals,A,44.0,45.86,39.0,42.0,46.17,69.25,,,,0.0,-3.0,2.5,N/A,False,,41.31,46.75,,,42.47,,,39.0,2B,46.75
41345,Ben Loss,3B,27.0,,,,44.91,47.07,41.75,45.0,49.81,36.0,,,,0.19,0.0,0.0,N/A,False,,42.49,,46.75,,41.62,,42.26,41.75,3B,46.75
41353,Mike Shaw,SP,27.0,,,,30.9,31.29,,,,,25.75,27.5,43.15,0.0,0.0,-3.0,N/A,False,,,,,,,,,,SP,26.73
41358,Jim Ward,RP,27.0,Tulsa Drillers,Los Angeles Dodgers,AA,45.14,46.36,,,,,47.5,49.75,54.48,0.85,-3.0,0.0,N/A,False,,,,,,,,,,RP,49.24
41359,Chad Hill,RP,26.0,,,,40.53,42.88,,,,,40.5,43.5,50.83,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,43.08
41360,Norris Petzinger,SP,27.0,,,,33.5,35.55,,,,,28.5,34.0,51.85,0.0,0.0,-1.5,N/A,False,,,,,,,,,,SP,33.17
41366,Ron Vaughns,SP,26.0,,,,38.33,38.94,,,,,39.5,40.5,41.73,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,39.95
41374,Emerson Bandelow,3B,25.0,,,,41.87,43.67,41.75,45.25,45.69,26.25,,,,0.19,0.0,0.0,N/A,False,,41.4,42.67,44.24,,,,40.01,41.75,3B,44.24
41376,Jacinto Ramirez,RF,26.0,Cleveland Guardians,Cleveland Guardians,ML,60.1,59.18,51.75,51.75,54.75,47.75,,,,1.0,1.2,-1.5,N/A,False,,50.38,,,,52.29,56.91,52.74,51.75,CF,56.91
41382,Alpha Watkis,3B,27.0,,,,42.44,45.28,40.0,45.0,51.17,29.0,,,,0.25,0.0,-1.5,N/A,False,,40.35,,46.2,,,,40.32,40.0,3B,46.2
41383,Tim Wagner,LF,27.0,,,,51.65,51.65,45.75,45.75,52.5,47.5,,,,0.0,0.0,0.0,N/A,False,,,,,,46.94,50.88,46.79,45.75,CF,50.88
41388,Jon Gregory,2B,26.0,,,,44.18,45.55,41.25,43.25,47.83,23.75,,,,0.0,0.0,0.5,N/A,False,,40.55,,45.89,,,,40.36,41.25,3B,45.89
41390,Eric Perrotti,CF,27.0,Arizona Diamondbacks,Arizona Diamondbacks,ML,64.0,63.74,49.25,51.5,57.0,53.25,,,,1.12,0.0,1.5,N/A,False,,48.62,48.19,,,51.98,60.5,52.31,49.25,CF,60.5
41391,Ben Jackson,RP,26.0,Sacramento River Cats,San Francisco Giants,AAA,57.56,56.53,,,,,48.5,48.5,62.2,0.88,1.25,1.0,N/A,False,,,,,,,,,,RP,51.92
41394,Mike Barnette,SP,27.0,,,,43.49,43.49,,,,,39.75,39.75,52.7,0.0,0.0,3.5,N/A,False,,,,,,,,,,SP,42.34
41400,Jake Nickel,SP,26.0,,,,37.79,41.13,,,,,33.5,38.5,54.52,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,37.7
41401,Ignacio Castro,SP,25.0,,,,45.1,44.82,,,,,43.25,44.25,49.85,1.0,0.0,1.5,N/A,False,,,,,,,,,,SP,44.57
41403,Rodolfo Menchaca,LF,26.0,Norfolk Tides,Baltimore Orioles,AAA,61.62,61.09,46.0,47.25,57.0,54.25,,,,1.06,0.0,-0.5,N/A,False,,46.71,49.53,,,49.19,58.92,48.47,46.0,CF,58.92
41404,Alejandro Orozco,2B,25.0,,,,40.58,41.42,39.5,40.5,42.5,43.25,,,,0.0,0.0,3.0,N/A,False,,40.14,,,,40.1,,,39.5,1B,40.14
41414,Kevin DuBois,LF,28.0,Houston Astros,Houston Astros,ML,57.19,54.61,54.5,54.5,52.17,63.75,,,,2.0,-1.2,-1.5,N/A,False,,,,,,54.83,53.01,55.42,54.5,RF,55.42
41415,Marquis Hailstock,CF,26.0,Somerset Patriots,New York Yankees,AA,46.59,47.07,39.75,40.75,56.17,52.75,,,,0.0,-3.0,-2.0,N/A,False,,,,,,43.45,53.08,43.11,39.75,CF,53.08
41439,Josh Jones,RF,26.0,,,,55.02,55.64,43.25,45.0,51.5,30.5,,,,0.06,0.0,4.0,N/A,False,,42.49,,,,43.44,48.95,44.19,43.25,CF,48.95
41445,Bob Whitford,SP,27.0,,,,39.33,39.33,,,,,34.75,34.75,59.6,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,39.72
41446,Kevin Earp,SP,26.0,Montgomery Biscuits,Tampa Bay Rays,AA,44.42,45.84,,,,,45.75,48.5,43.93,1.19,-2.0,2.0,N/A,False,,,,,,,,,,SP,45.39
41450,D.J. Sakowski,LF,26.0,Wisconsin Timber Rattlers,Milwaukee Brewers,A,34.83,36.45,39.0,43.0,48.5,51.25,,,,0.0,-3.0,-4.0,N/A,False,,,,,,41.65,,,39.0,LF,41.65
41461,Juan Varon,RP,22.0,Bowie Baysox,Baltimore Orioles,AA,50.25,56.85,,,,,39.75,45.5,71.25,0.0,2.5,0.0,N/A,False,,,,,,,,,,RP,47.62
41468,Jeff Ainsworth,LF,26.0,,,,52.52,55.74,36.25,43.5,52.17,50.5,,,,0.0,0.0,4.5,N/A,False,,,,,,39.81,46.88,40.41,36.25,CF,46.88
41470,Andy Patko,RP,27.0,,,,42.15,44.16,,,,,41.5,43.75,54.25,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,44.69
41479,Royce Dunsmore,1B,29.0,,,,54.3,54.65,48.5,50.25,45.5,35.0,,,,1.06,0.0,2.5,N/A,False,,47.78,44.23,48.95,,46.1,,46.62,48.5,3B,48.95
41480,Jim Barfuss,RP,26.0,Houston Astros,Houston Astros,ML,54.93,55.88,,,,,46.5,48.75,62.38,0.98,2.0,-0.5,N/A,False,,,,,,,,,,RP,50.47
41563,Mike Griffith,RP,29.0,Sacramento River Cats,San Francisco Giants,AAA,44.51,43.24,,,,,45.0,45.0,51.55,1.0,-3.0,2.0,N/A,False,,,,,,,,,,RP,46.64
41569,Chris Brennan,CF,32.0,Philadelphia Phillies,Philadelphia Phillies,ML,61.53,60.74,46.25,46.25,63.12,62.75,,,,1.0,-3.0,-0.5,N/A,False,,,,45.61,,51.31,61.86,51.69,46.25,CF,61.86
41577,Chris Abbey,C,27.0,,,,48.5,50.66,33.0,37.5,49.12,21.75,,,,0.0,0.0,0.5,N/A,False,48.71,33.34,,,,,,,33.0,C,48.71
41581,Greg Lurie,SP,27.0,,,,36.81,38.39,,,,,44.5,47.75,54.17,0.29,0.0,-1.0,N/A,False,,,,,,,,,,SP,38.94
41585,Pat Graham,3B,33.0,,,,48.99,47.23,48.5,48.5,48.1,56.0,,,,1.0,0.0,-3.0,N/A,False,,,45.2,46.85,,49.7,51.47,49.93,48.5,CF,51.47
41591,Jesus Alicea,RP,26.0,Harrisburg Senators,Washington Nationals,AA,47.47,47.47,,,,,47.0,47.0,61.47,0.0,-2.0,0.0,N/A,False,,,,,,,,,,RP,50.62
41592,Josh Cervantes,SP,28.0,,,,39.7,41.38,,,,,39.5,41.75,52.77,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,42.16
41624,Danny Wickre,1B,26.0,Wisconsin Timber Rattlers,Milwaukee Brewers,A,38.15,40.06,34.75,40.0,44.25,40.25,,,,0.0,-3.0,2.5,N/A,False,,35.95,40.7,,,36.39,,,34.75,2B,40.7
41626,Chad Kurman,C,27.0,,,,56.17,56.17,33.75,33.75,49.0,42.5,,,,0.0,0.0,1.5,N/A,False,52.39,,,,,35.3,,,33.75,C,52.39
41628,Jon Fowler,RF,26.0,,,,44.39,47.15,40.25,47.75,47.0,36.75,,,,0.38,0.0,-3.0,N/A,False,,39.85,41.36,,,41.47,49.18,41.14,40.25,CF,49.18
41631,Frank Alcantara,SP,26.0,,,,34.78,39.36,,,,,33.75,42.75,47.77,0.0,0.0,-2.0,N/A,False,,,,,,,,,,SP,36.55
41632,Tin-jong Gou,1B,33.0,,,,46.87,45.35,49.25,49.25,0.0,29.0,,,,1.0,0.0,-2.0,N/A,False,,,,,,,,,49.25,DH,49.25
41633,Jim Webb,RP,27.0,Arizona Diamondbacks,Arizona Diamondbacks,ML,55.42,54.0,,,,,50.0,50.0,55.24,1.0,1.0,0.0,N/A,False,,,,,,,,,,RP,51.31
41646,Jon Stokes,SS,25.0,,,,58.01,58.01,34.25,34.25,57.89,61.0,,,,0.0,0.0,2.0,N/A,False,,37.66,47.27,46.27,51.48,40.68,53.46,40.11,34.25,CF,53.46
41649,Sergio Rodriques,LF,26.0,,,,45.68,44.29,46.5,46.5,45.5,64.0,,,,1.0,0.0,-2.0,N/A,False,,,,,,47.73,,48.48,46.5,RF,48.48
41651,Andres Amaya,2B,26.0,Frisco RoughRiders,Texas Rangers,AA,41.75,41.75,46.0,46.0,47.12,50.0,,,,0.0,-3.0,-1.0,N/A,False,,46.0,48.31,,,,,,46.0,2B,48.31
41656,Jonathan Scandura,CF,26.0,,,,47.69,47.69,41.25,41.25,55.04,32.5,,,,0.0,0.0,-1.0,N/A,False,,42.29,45.1,48.12,,42.44,49.75,42.44,41.25,CF,49.75
41684,Wilson Quintanilla,CF,26.0,Corpus Christi Hooks,Houston Astros,AA,57.9,56.76,44.25,44.25,53.2,45.0,,,,1.0,-3.0,3.0,N/A,False,,,43.99,45.53,,46.27,54.36,46.46,44.25,CF,54.36
41685,Yong-kook Kim,SP,25.0,,,,37.8,39.16,,,,,36.25,38.5,58.57,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,40.72
41741,Tommy Finnegan,RP,37.0,Tampa Bay Rays,Tampa Bay Rays,ML,37.91,37.18,,,,,48.25,48.25,34.5,1.06,-3.0,-3.0,N/A,False,,,,,,,,,,RP,44.81
41749,Art Friar,LF,27.0,,,,55.19,54.9,45.0,48.25,55.0,48.0,,,,1.19,0.0,-1.0,N/A,False,,,,,,46.8,52.95,46.5,45.0,CF,52.95
41751,Ragheb bin Kasim,C,26.0,,,,43.54,43.86,40.0,41.0,45.12,33.25,,,,0.0,0.0,-2.0,N/A,False,47.89,,,,,,,39.1,40.0,C,47.89
41753,Jon Snyder,SP,25.0,,,,33.84,33.84,,,,,39.25,39.25,42.95,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,32.49
41755,Jesus Orantes,SP,26.0,,,,48.79,48.79,,,,,43.75,43.75,59.35,0.0,0.0,2.5,N/A,False,,,,,,,,,,SP,46.87
41758,Edgar Romero,RP,25.0,Tacoma Rainiers,Seattle Mariners,AAA,62.94,62.7,,,,,48.5,49.25,72.28,0.94,2.5,3.5,N/A,False,,,,,,,,,,RP,54.44
